ticker,year,price_open,price_close,price_high,price_low,price_avg,volume_total,volume_avg,trading_days,annual_return,cap_group
BELFB,2022,12.639873931126054,32.45278549194336,37.943743425487554,11.290026202268894,21.44644095508226,18537200.0,73853.38645418327,251,1.56749281430944,small_cap
BELFB,2023,32.79783022980728,66.26494598388672,69.04376492048658,29.802783352376252,46.31291765594482,33453500.0,133814.0,250,1.0204063963860603,small_cap
BELFB,2024,65.50077316884892,81.64045715332031,92.29397456525051,45.455977558872895,68.1599303013775,22229100.0,88562.15139442231,251,0.24640448049164632,small_cap
BRKR,2010,11.666787180157874,15.939807891845703,16.9480493641496,10.101613660657026,13.356524092810494,198456900.0,787527.380952381,252,0.36625513482881655,mid_cap
BRKR,2011,16.026232361023855,11.926047325134277,20.78896378506714,11.023430928620714,15.905628147579375,190991400.0,757902.380952381,252,-0.25584210583775857,mid_cap
BRKR,2012,12.127699789898159,14.633894920349121,16.419923216596622,9.515873023395697,13.46164805984497,153461200.0,613844.8,250,0.20665049216822728,mid_cap
BRKR,2013,15.037193172733003,18.983732223510742,20.48169301448356,14.797136492173625,17.651950143632433,202713200.0,804417.4603174604,252,0.26245184227160245,mid_cap
BRKR,2014,18.88771017856077,18.83970069885254,23.938519018649608,16.57355939625599,20.184784238300626,198570000.0,787976.1904761905,252,-0.002541836953995902,mid_cap
BRKR,2015,18.906917374470332,23.304767608642578,24.226587591003454,15.152412571303488,19.05430407372732,202071400.0,801870.6349206349,252,0.2326053553346874,mid_cap
BRKR,2016,22.93987695343313,20.4713191986084,28.70507290243526,18.901125643854616,23.20553057534354,271187000.0,1076138.888888889,252,-0.10760989519846986,mid_cap
BRKR,2017,20.49064490950229,33.359283447265625,35.46703675514579,20.49064490950229,26.865842310080964,155207700.0,618357.3705179283,251,0.6280250619049896,mid_cap
BRKR,2018,33.53422839847585,29.081708908081055,35.4685428415854,25.496560287408492,31.003996130954697,162269100.0,646490.438247012,251,-0.13277536723037175,mid_cap
BRKR,2019,28.710491259511322,49.9761962890625,51.17168838580878,27.37216840693503,41.83504622323172,179802000.0,713500.0,252,0.7406945717972064,mid_cap
BRKR,2020,50.72138159160282,53.263023376464844,54.97514924139636,30.206711095096193,43.05751974686332,168286100.0,665162.4505928854,253,0.05010986895677938,mid_cap
BRKR,2021,53.58774026674553,82.74405670166016,91.0233406915125,52.210165625136135,72.37739246610612,177823300.0,705648.0158730159,252,0.5440855742336257,mid_cap
BRKR,2022,82.52710355965357,67.61162567138672,82.52710355965357,47.86015504654371,62.42979463068138,185772200.0,740128.2868525897,251,-0.18073429509719074,mid_cap
BRKR,2023,68.41287657506852,72.90122985839844,83.98403136493538,53.32536362238854,69.23605960083007,204162600.0,816650.4,250,0.06560684929546712,mid_cap
BRKR,2024,72.12738078863508,58.21040344238281,94.16727652347947,47.79076803829388,69.28593111988083,283343100.0,1128856.972111554,251,-0.1929499892285722,mid_cap
CIEN,2010,10.920000076293945,21.049999237060547,21.690000534057617,10.800000190734863,14.894285720492165,1596728500.0,6336224.206349206,252,0.9276555943216205,mid_cap
CIEN,2011,21.209999084472656,12.100000381469727,29.239999771118164,9.890000343322754,18.790277711928837,1612384400.0,6398350.793650794,252,-0.4295143373991066,mid_cap
CIEN,2012,12.430000305175781,15.699999809265137,18.389999389648438,11.449999809265137,14.808400009155273,1253688900.0,5014755.6,250,0.26307316362073996,mid_cap
CIEN,2013,16.040000915527344,23.93000030517578,27.940000534057617,14.140000343322754,19.771587349119642,914557200.0,3629195.238095238,252,0.49189519571726525,mid_cap
CIEN,2014,23.93000030517578,19.40999984741211,27.15999984741211,13.770000457763672,20.047976183512855,896163300.0,3556203.5714285714,252,-0.1888842624371404,mid_cap
CIEN,2015,19.530000686645508,20.690000534057617,26.5,17.860000610351562,22.27000001120189,746788200.0,2963445.238095238,252,0.059395791430018274,mid_cap
CIEN,2016,20.190000534057617,24.40999984741211,25.190000534057617,15.619999885559082,19.827261894468275,789768800.0,3134003.1746031744,252,0.20901432400836062,mid_cap
CIEN,2017,24.469999313354492,20.93000030517578,27.979999542236328,19.399999618530273,23.398884465494955,786342700.0,3132839.442231076,251,-0.144666902636436,mid_cap
CIEN,2018,21.059999465942383,33.90999984741211,36.54999923706055,20.709999084472656,27.182191248434,776790000.0,3094780.876494024,251,0.6101614770812493,mid_cap
CIEN,2019,33.2400016784668,42.689998626708984,46.779998779296875,32.7599983215332,39.3432937198215,708521700.0,2811594.0476190476,252,0.2842959227154309,mid_cap
CIEN,2020,43.25,52.849998474121094,61.52000045776367,30.579999923706055,46.98450599640255,529668700.0,2093552.1739130435,253,0.22196528263863802,mid_cap
CIEN,2021,52.939998626708984,76.97000122070312,78.27999877929688,47.52000045776367,56.58416670844669,327345700.0,1298990.873015873,252,0.45391014766424,mid_cap
CIEN,2022,76.7699966430664,50.97999954223633,77.37999725341797,38.33000183105469,52.57199190907269,422530100.0,1683386.8525896415,251,-0.33593849457539793,mid_cap
CIEN,2023,51.5,45.0099983215332,54.25,39.939998626708984,45.89080006408692,424425800.0,1697703.2,250,-0.1260194500673164,mid_cap
CIEN,2024,44.529998779296875,85.01000213623047,91.81999969482422,43.29999923706055,56.127529980176945,465637600.0,1855129.8804780876,251,0.9090501789044236,mid_cap
CMTL,2010,23.338621725414527,18.490877151489258,25.360019689180582,13.337292731084977,19.500859665492225,94938200.0,376738.8888888889,252,-0.20771340445722764,small_cap
CMTL,2011,18.504194858161238,19.74973487854004,24.600909540331042,15.943045332355238,19.321499756404332,89538200.0,355310.31746031746,252,0.06731122482908014,small_cap
CMTL,2012,20.06027011533323,18.39594268798828,24.301318125954552,16.008480438138758,20.414333000183106,37813200.0,151252.8,250,-0.08296635178769629,small_cap
CMTL,2013,18.685873746700754,23.577943801879883,25.179232899743074,16.61057649152782,19.80639848254976,25207900.0,100031.3492063492,252,0.2618057962659033,small_cap
CMTL,2014,23.57044624302745,24.441312789916992,31.55192377267238,22.1066938886572,26.41017156177097,33288000.0,132095.2380952381,252,0.036947393269957995,small_cap
CMTL,2015,24.596389595437337,16.240907669067383,28.386981484872972,15.416334518450146,22.274711786754548,28593200.0,113465.07936507936,252,-0.33970359324280286,small_cap
CMTL,2016,16.151992097500095,10.37439250946045,20.754948586556075,8.334531784057617,13.749869077924698,68428000.0,271539.68253968254,252,-0.357701982093829,small_cap
CMTL,2017,10.531977056079482,19.883329391479492,21.483341459859208,9.283190393306363,15.208992125978508,61014200.0,243084.46215139443,251,0.8879009406882474,small_cap
CMTL,2018,19.964223872040424,22.181922912597656,33.559195088696654,18.61971244815696,26.719082372597015,42208500.0,168161.3545816733,251,0.11108365918812813,small_cap
CMTL,2019,21.70803483357257,32.83451843261719,35.156716027407654,19.169509632120025,25.771740936097643,40809800.0,161943.6507936508,252,0.5125513978739775,small_cap
CMTL,2020,33.08432195468083,19.548492431640625,34.63979862270772,10.649836124453994,18.28737859009754,76726100.0,303265.2173913043,253,-0.4091312356826201,small_cap
CMTL,2021,19.926421451031484,22.777433395385742,28.85356654863529,18.98159350855343,23.74108904883975,50862400.0,201834.92063492062,252,0.14307696699884254,small_cap
CMTL,2022,22.96011104206095,12.049941062927246,23.39277719990056,8.186471409460287,13.248621427680392,38104100.0,151809.16334661355,251,-0.4751793211778118,small_cap
CMTL,2023,12.268308354287788,8.430000305175781,16.8700008392334,7.260000228881836,11.189578384399415,59822000.0,239288.0,250,-0.31286367592566366,small_cap
CMTL,2024,8.390000343322754,4.260000228881836,8.670000076293945,1.5299999713897705,3.849282874054168,236307600.0,941464.5418326693,251,-0.4922526752609504,small_cap
COHU,2010,11.712816251712134,13.935697555541992,14.582893860977677,9.341679304568013,11.575498823135618,22547000.0,89472.22222222222,252,0.18978196669865177,small_cap
COHU,2011,14.061778294344675,9.733710289001465,14.440009683100271,7.709788558492922,10.83239646185012,20009300.0,79401.98412698413,252,-0.307789520979993,small_cap
COHU,2012,10.085326718193329,9.532596588134766,12.143554725062783,6.999952494100161,8.836740978240966,14230900.0,56923.6,250,-0.05480537671243424,small_cap
COHU,2013,9.945911800221731,9.454087257385254,11.915857207444192,7.634678500198184,9.359680722630213,13161300.0,52227.380952380954,252,-0.04944991999883941,small_cap
COHU,2014,9.382058600613345,10.94675064086914,11.913434830775577,8.33760587636659,10.014832019805908,20891000.0,82900.79365079365,252,0.16677491655759913,small_cap
COHU,2015,11.029541334953338,11.344184875488281,12.801946368042056,8.540468611888198,10.680178941242279,33785700.0,134070.2380952381,252,0.02852734587773087,small_cap
COHU,2016,11.212604115505453,13.335588455200195,13.844067854706259,9.502062163770471,10.99584586658175,20417500.0,81021.8253968254,252,0.18933909712900276,small_cap
COHU,2017,13.575436769229137,21.330244064331055,25.368636774303624,12.12675117930565,18.432735804067665,61886500.0,246559.7609561753,251,0.5712381433413183,small_cap
COHU,2018,21.544033566404767,15.792339324951172,27.19199954967893,13.836723612356916,21.9377083037479,79759600.0,317767.33067729085,251,-0.26697388043540027,small_cap
COHU,2019,15.458213636142837,22.78687858581543,22.966381650628353,11.304928122424032,15.929628073223054,82115000.0,325853.1746031746,252,0.4740952041533084,small_cap
COHU,2020,23.11596742967935,38.18000030517578,41.0,8.890000343322754,20.152320548950918,78458800.0,310113.83399209485,253,0.6516721794717197,small_cap
COHU,2021,38.5099983215332,38.09000015258789,51.86000061035156,29.0,37.93170646637205,145053800.0,575610.3174603175,252,-0.010906211042613023,small_cap
COHU,2022,38.5,32.04999923706055,39.86000061035156,24.059999465942383,29.91641430645825,82526700.0,328791.6334661355,251,-0.16753248734907666,small_cap
COHU,2023,32.349998474121094,35.38999938964844,43.9900016784668,29.06999969482422,35.9797600479126,62093400.0,248373.6,250,0.09397221202218109,small_cap
COHU,2024,35.0,26.420000076293945,36.599998474121094,22.799999237060547,29.411115547575324,77742400.0,309730.67729083664,251,-0.24514285496303012,small_cap
CRM,2010,18.428585861936146,32.60385513305664,37.36105268596165,14.89403293053673,23.921500508747403,2659092800.0,10551955.555555556,252,0.7692000556808438,large_cap
CRM,2011,32.88296478446083,25.06050682067871,39.54946378627528,23.240128916896683,32.53804742722284,2880939600.0,11432300.0,252,-0.23788785515710864,large_cap
CRM,2012,25.732343898199407,41.5205192565918,42.66906121863699,23.50441757794325,35.29877112579346,2345988400.0,9383953.6,250,0.6135537213730908,large_cap
CRM,2013,42.427001810878224,54.52747344970703,57.669299642162215,35.6567633551617,45.392703192574636,1468396900.0,5826971.825396826,252,0.28520685229580045,large_cap
CRM,2014,54.53735755661118,58.5980224609375,66.19570926367167,47.60163083063477,56.566315756903755,1385005200.0,5496052.380952381,252,0.07445657593716848,large_cap
CRM,2015,59.180938955865415,77.45886993408203,81.90483093136626,54.290356614392394,69.80725989266047,1046573200.0,4153068.253968254,252,0.3088482761628284,large_cap
CRM,2016,76.21396951572683,67.63818359375,83.46587378022372,51.968566826300666,73.65899235861642,1450336300.0,5755302.777777778,252,-0.11252249392688052,large_cap
CRM,2017,68.45821984760741,101.00279998779297,107.87923703588874,68.17170020308639,89.17597125535943,1106801900.0,4409569.322709164,251,0.4753933159908623,large_cap
CRM,2018,101.64499176364563,135.3257598876953,159.25501497583008,101.04231380223129,130.62254494594862,1461967800.0,5824572.908366534,251,0.3313568877290809,large_cap
CRM,2019,131.79859119683093,160.68759155273438,165.54854154453596,128.53822338936618,153.242861732604,1423022700.0,5646915.476190476,252,0.21919050950066654,large_cap
CRM,2020,161.95222850972505,219.85867309570312,281.08471145342816,113.90602566129822,198.45403009346822,1903444600.0,7523496.442687747,253,0.3575526259739048,large_cap
CRM,2021,219.9673299157451,251.07931518554688,308.0076153287303,199.09099231089826,244.39584150768462,1552919700.0,6162379.761904762,252,0.14143911862601932,large_cap
CRM,2022,251.9487614857319,130.9983367919922,253.78643428285696,124.82334414640867,174.54575730889917,1926935300.0,7677033.067729084,251,-0.48005961204373393,large_cap
CRM,2023,133.56713016183372,259.981201171875,265.13850030739303,131.43305600637208,201.54635919189454,1616308800.0,6465235.2,250,0.9464459620931769,large_cap
CRM,2024,257.4123772428552,333.5623779296875,366.1888093805696,209.72865139555876,279.9058971632999,1604174400.0,6391133.067729084,251,0.2958288233941009,large_cap
CSCO,2010,15.600411524342675,13.089849472045898,17.94921179324964,12.29397528868277,15.015930978078691,15114934800.0,59979900.0,252,-0.16092921961573448,large_cap
CSCO,2011,13.232205735919143,11.830977439880371,14.455127933077726,8.668721167737901,11.297078912220304,17214296600.0,68310700.79365079,252,-0.10589529244055684,large_cap
CSCO,2012,12.178945448333153,13.204024314880371,13.984448847378017,9.905316993325622,12.294597625732422,10438430700.0,41753722.8,250,0.08416811380721922,large_cap
CSCO,2013,13.519844187601429,15.412601470947266,18.070337096246345,13.445928131415476,15.391949646056645,9856793100.0,39114258.333333336,252,0.13999845390833854,large_cap
CSCO,2014,15.350290383365229,19.72441291809082,20.270348357029995,14.727135202676324,17.00890230754065,8274876800.0,32836812.698412698,252,0.28495373217602005,large_cap
CSCO,2015,19.888609440446018,19.846616744995117,21.637607286176273,16.694079219216615,20.115029017130535,6827729500.0,27094164.682539683,252,-0.00211139424184692,large_cap
CSCO,2016,19.434222908631966,22.850139617919922,24.112870866110807,16.54007464190522,21.503535921611483,6253307800.0,24814713.492063493,252,0.1757681140814089,large_cap
CSCO,2017,22.9635604989562,29.994985580444336,30.535376789437947,22.726039272356193,25.620194750478067,5072447400.0,20208953.78486056,251,0.3061992534566993,large_cap
CSCO,2018,30.284759192761634,34.96562576293945,39.65406725262859,29.469158954401045,35.30101893147624,6202972900.0,24713039.442231074,251,0.15456178932723996,large_cap
CSCO,2019,34.11832702827293,39.79529571533203,47.978435759682014,33.309056448450654,41.518492986285494,5172391400.0,20525362.698412698,252,0.16639059360544706,large_cap
CSCO,2020,40.1714364951395,38.40784454345703,42.02703916119165,27.08186160295308,36.497620661739305,6332276400.0,25028760.4743083,253,-0.043901640208854786,large_cap
CSCO,2021,38.33863188542778,55.98379135131836,56.79656948678768,37.50800230701382,46.61140740106976,4860464800.0,19287558.73015873,252,0.4602448913310693,large_cap
CSCO,2022,55.568581233954916,43.408294677734375,55.96612799654346,35.17128638605876,43.61553505217412,5342726200.0,21285761.752988048,251,-0.21883384974367592,large_cap
CSCO,2023,43.608756195327445,47.44350051879883,54.254581083113436,41.945768017039015,47.174018814086914,4643333100.0,18573332.4,250,0.08793519141649497,large_cap
CSCO,2024,47.415322193224014,57.394859313964844,58.40331809929167,42.82310948844281,48.66149159161693,4826580400.0,19229403.984063745,251,0.21047072252452126,large_cap
CTS,2010,8.732303830613688,9.932554244995117,10.539389700020637,6.043391512148396,8.615972891686456,45694700.0,181328.17460317462,252,0.13744945637067674,small_cap
CTS,2011,10.040317743869561,8.371552467346191,11.12697323656642,6.473656535576261,8.936741418308682,33898900.0,134519.44444444444,252,-0.16620642086175896,small_cap
CTS,2012,8.690030808097656,9.810147285461426,10.244333224918178,7.082074566780043,8.816383338928222,19939100.0,79756.4,250,0.1288967210933254,small_cap
CTS,2013,10.123927390802418,18.56357192993164,18.7407235425753,8.610410166629832,12.563669609645057,24083200.0,95568.25396825396,252,0.8336334520530673,small_cap
CTS,2014,18.563575493110996,16.77065086364746,20.224777568719272,14.62206192549802,17.17465935813056,21228700.0,84240.87301587302,252,-0.09658293630604164,small_cap
CTS,2015,16.770640156813208,16.736614227294922,19.170598248888567,14.390957941494426,17.199805252135747,22996200.0,91254.76190476191,252,-0.002028898670541346,small_cap
CTS,2016,16.442488621508936,21.43848419189453,23.695826882316396,12.210894780594526,17.067646423975628,20780900.0,82463.88888888889,252,0.3038466795014336,small_cap
CTS,2017,21.72560881836592,24.814983367919922,27.279178139455325,18.505658814392326,22.082214112300797,18886600.0,75245.41832669322,251,0.142199676675683,small_cap
CTS,2018,24.959534799284327,25.08224105834961,37.873478545205394,23.2820843167633,29.733162268224465,34230900.0,136378.08764940238,251,0.004916207775987891,small_cap
CTS,2019,24.56878390809078,29.2279052734375,33.351233252723524,24.2103277768676,28.374011244092667,35082200.0,139215.07936507938,252,0.18963581521885664,small_cap
CTS,2020,29.403212769230134,33.66527557373047,34.665515699406164,17.483153362722163,24.20109220361521,39621800.0,156607.90513833993,253,0.14495228252609516,small_cap
CTS,2021,34.13597184962146,36.176143646240234,38.77145049670532,28.263331205947253,33.561513219560894,37738600.0,149756.3492063492,252,0.05976603817246806,small_cap
CTS,2022,36.353472537535374,38.99748229980469,44.690589536851355,30.609825924557367,37.653691219618594,36522100.0,145506.37450199205,251,0.07273059704377194,small_cap
CTS,2023,39.44265534473681,43.43458938598633,49.10271886027393,35.21996909901459,42.599999435424806,45805400.0,183221.6,250,0.10120855217173408,small_cap
CTS,2024,43.047306567056964,52.522090911865234,59.411904485876406,39.8100749926067,48.313779701749645,37714200.0,150255.77689243027,251,0.22010167651369583,small_cap
CTSH,2010,20.12876685405755,32.32333755493164,32.98489416156104,18.558691585276822,24.889254887898762,1651671600.0,6554252.380952381,252,0.6058280067174564,mid_cap
CTSH,2011,32.698217227478224,28.36285972595215,36.817476775471256,23.612946360521672,31.522398714035276,1452957000.0,5765702.380952381,252,-0.13258696862172725,mid_cap
CTSH,2012,29.390468281503587,32.58355712890625,34.40061188904233,23.780527207208813,29.624928253173827,1317118000.0,5268472.0,250,0.10864368736214325,mid_cap
CTSH,2013,33.28038504097222,44.53556823730469,44.6017205762826,26.86776369022494,34.08181167784191,1307541000.0,5188654.761904762,252,0.3381926976648846,mid_cap
CTSH,2014,44.21360997119602,46.44965362548828,48.41667085128746,36.61459859994928,43.14995039077032,1092070100.0,4333611.507936508,252,0.05057365041553896,mid_cap
CTSH,2015,46.65252521644949,52.941673278808594,61.56827680278041,44.729618747847944,54.9338768398951,883334500.0,3505295.634920635,252,0.13480830958624246,mid_cap
CTSH,2016,51.87435331162619,49.422218322753906,55.94951318037789,40.08112348073504,50.49623843601772,1283297700.0,5092451.19047619,252,-0.04727066136403679,mid_cap
CTSH,2017,49.96908551959736,63.04998779296875,67.78872472882246,45.44409367040599,58.47711617823141,995453000.0,3965948.207171315,251,0.26177990125997397,mid_cap
CTSH,2018,63.17427423692188,56.95729064941406,75.73566301630842,53.359335179189344,68.11820312135248,893666400.0,3560423.90438247,251,-0.0984100516009464,mid_cap
CTSH,2019,56.07799964507414,56.34669876098633,67.34303613615221,51.04037370344125,58.74845615265861,980377600.0,3890387.301587302,252,0.004791524619508936,mid_cap
CTSH,2020,56.59200456626444,75.46326446533203,76.18150318246364,36.465318404243654,58.29648709202944,901182100.0,3561984.5849802373,253,0.33346159132728626,mid_cap
CTSH,2021,75.50928851427385,82.73729705810547,84.00557712864864,61.351007129730675,70.88205540369428,782091200.0,3103536.507936508,252,0.09572343596463995,mid_cap
CTSH,2022,82.69999232726678,54.15886306762695,87.4309925804777,48.38854557113872,67.59863784303703,854317300.0,3403654.581673307,251,-0.345116468048687,mid_cap
