date,Open,High,Low,Close,Volume,ticker,Adj Close,cap_group
2011-11-01,11.907597181474467,12.2249058463351,10.886157828885983,11.451859474182129,8963701600.0,AAPL,,large_cap
2011-12-01,11.462051690516834,12.257569945844976,11.316431304784025,12.135021209716797,6306532400.0,AAPL,,large_cap
2012-01-01,12.266855186321143,13.73024666538632,12.254869709798603,13.677512168884277,6859854400.0,AAPL,,large_cap
2012-02-01,13.7353384694423,16.408038299208577,13.602602148452695,16.253128051757812,11368554400.0,AAPL,,large_cap
2012-03-01,16.42482100731854,18.620510805783955,15.467503026729185,17.96432113647461,15584338000.0,AAPL,,large_cap
2012-04-01,18.032635378247917,19.296175001314616,16.629467357937077,17.49779510498047,15598990400.0,AAPL,,large_cap
2012-05-01,17.525362268431063,17.88072284771486,15.646082747220532,17.310527801513672,11106345600.0,AAPL,,large_cap
2012-06-01,17.053744335740827,17.678173269575687,16.434709666515566,17.498395919799805,7855825600.0,AAPL,,large_cap
2012-07-01,17.520265480006877,18.573164591847195,17.078910391130428,18.300201416015625,8909650400.0,AAPL,,large_cap
2012-08-01,18.454515556907307,20.400912191004107,17.985294539709678,19.93259048461914,8276206400.0,AAPL,,large_cap
2012-09-01,20.03381952145782,21.21672095564693,19.74012469289592,20.074142456054688,9199005200.0,AAPL,,large_cap
2012-10-01,20.19630951773899,20.364522864638708,17.684861797795257,17.914159774780273,12142830000.0,AAPL,,large_cap
2012-11-01,18.00143336470943,18.14527077972498,15.218857647244755,17.61204719543457,12929851200.0,AAPL,,large_cap
2012-12-01,17.945498110993533,17.973913296478504,15.151725662759105,16.087013244628906,12132752800.0,AAPL,,large_cap
2013-01-01,16.7414785328777,16.777148877142835,13.149657293479844,13.769051551818848,13123423600.0,AAPL,,large_cap
2013-02-01,13.878476507492442,14.659294361368314,13.230062666939626,13.343119621276855,9344034000.0,AAPL,,large_cap
2013-03-01,13.317507680136995,14.288957579208592,12.739808135099786,13.459197044372559,9176876800.0,AAPL,,large_cap
2013-04-01,13.436089362740294,13.537947324380633,11.70906937548823,13.462845802307129,10963489600.0,AAPL,,large_cap
2013-05-01,13.513924381082317,14.161252284459888,12.736765863107708,13.674160957336426,9447530400.0,AAPL,,large_cap
2013-06-01,13.79528569773146,13.908530036282798,11.90196510719881,12.136411666870117,7018536000.0,AAPL,,large_cap
2013-07-01,12.324942230349277,13.997587485751021,12.279950016966886,13.850370407104492,6538114800.0,AAPL,,large_cap
2013-08-01,13.948923499658545,15.72379426488352,13.87271192330904,14.912110328674316,8058338400.0,AAPL,,large_cap
2013-09-01,15.191726960740525,15.648310366131915,13.778228334970782,14.688007354736328,8630941200.0,AAPL,,large_cap
2013-10-01,14.74037823600855,16.613541705004117,14.735141064087847,16.10365867614746,7837732000.0,AAPL,,large_cap
2013-11-01,16.144325855471227,17.201369052620542,15.785713700263765,17.131742477416992,5225155600.0,AAPL,,large_cap
2013-12-01,17.291581249416733,17.82272382304481,16.696601739509312,17.38516616821289,7057397200.0,AAPL,,large_cap
2014-01-01,17.219682332378092,17.359750186584904,15.294367052241896,15.512835502624512,8765954400.0,AAPL,,large_cap
2014-02-01,15.575122176241921,17.08054160142785,15.47255084285123,16.30738067626953,5880366800.0,AAPL,,large_cap
2014-03-01,16.317085964993876,17.114517224545548,16.29806981624582,16.732324600219727,5001698800.0,AAPL,,large_cap
2014-04-01,16.76412311387001,18.68662411022536,15.940195304625288,18.395458221435547,6435060800.0,AAPL,,large_cap
2014-05-01,18.454995390348152,20.08134208179896,18.09119463094731,19.733129501342773,5735668400.0,AAPL,,large_cap
2014-06-01,19.87344202956964,20.857458360722074,19.514192125859967,20.39225196838379,4827739200.0,AAPL,,large_cap
2014-07-01,20.521713186125197,21.82077932614452,20.313249054395936,20.97814178466797,4140344000.0,AAPL,,large_cap
2014-08-01,20.824536227599417,22.580029242795682,20.469048289321478,22.49225425720215,3748308000.0,AAPL,,large_cap
2014-09-01,22.727635541223638,22.877594783122213,21.201580815282984,22.218215942382812,6105680000.0,AAPL,,large_cap
2014-10-01,22.182925139379222,23.82586081738258,20.989868758355712,23.817039489746094,5441120800.0,AAPL,,large_cap
2014-11-01,23.865562078874134,26.408251956279265,23.755297978847917,26.227418899536133,3281632800.0,AAPL,,large_cap
2014-12-01,26.31456649284405,26.41202018983355,23.534937708963316,24.447452545166016,4294378400.0,AAPL,,large_cap
2015-01-01,24.671149688968086,26.57813070202149,23.173914519612435,25.949115753173828,5221053600.0,AAPL,,large_cap
2015-02-01,26.146237252019827,29.590320763670682,25.70991266098454,28.45189094543457,4546140800.0,AAPL,,large_cap
2015-03-01,28.739841766707304,28.968870795232593,27.045469053371576,27.668073654174805,4554568400.0,AAPL,,large_cap
2015-04-01,27.75479585788032,29.916119672383278,27.3723388568177,27.828174591064453,3984542000.0,AAPL,,large_cap
2015-05-01,28.03940955678455,29.567013228462475,27.43014767560605,28.968868255615234,3816608400.0,AAPL,,large_cap
2015-06-01,29.089868626904963,29.337717661549277,27.794803333275176,28.006925582885742,3514426800.0,AAPL,,large_cap
2015-07-01,28.33515971265614,29.69051360344032,26.62031311987635,27.08475112915039,4233122400.0,AAPL,,large_cap
2015-08-01,27.129412139126973,27.368329527683567,20.542435529215485,25.177881240844727,6427276400.0,AAPL,,large_cap
2015-09-01,24.706434824188182,26.21820346358549,24.080642951069535,24.740079879760742,4826189200.0,AAPL,,large_cap
2015-10-01,24.464186962740936,27.189408469648065,24.069421936280513,26.80361557006836,4450048400.0,AAPL,,large_cap
2015-11-01,27.095212984815575,27.772592539369498,24.89709077263773,26.534467697143555,3002562400.0,AAPL,,large_cap
2015-12-01,26.749402064517305,26.999438718143864,23.611556347279446,23.710670471191406,3687660800.0,AAPL,,large_cap
2016-01-01,23.113737548475743,23.843573430313132,20.8115991160099,21.926626205444336,5087392000.0,AAPL,,large_cap
2016-02-01,21.730661040373132,22.275785527387114,20.856658035537503,21.78021812438965,3243450400.0,AAPL,,large_cap
2016-03-01,22.11581732537048,25.007972047240145,22.06372605914743,24.684104919433594,2984198400.0,AAPL,,large_cap
2016-04-01,24.6365443695332,25.45413897524205,20.951708014622803,21.23027801513672,3489534800.0,AAPL,,large_cap
2016-05-01,21.282368967183075,22.813377350851223,20.263206903671,22.6163387298584,3602686000.0,AAPL,,large_cap
2016-06-01,22.5626363269734,23.21659341063161,20.849134456748395,21.783357620239258,3117990800.0,AAPL,,large_cap
2016-07-01,21.7582918241484,23.822698999963638,21.503090429797624,23.74522590637207,2743118400.0,AAPL,,large_cap
2016-08-01,23.790799253111935,25.116940805992506,23.697376070694936,24.175880432128906,2520514000.0,AAPL,,large_cap
2016-09-01,24.316011069409335,26.616112584415113,23.48898247221072,25.899049758911133,3872062400.0,AAPL,,large_cap
2016-10-01,25.821152834574306,27.191134041964112,25.722642465582677,26.011301040649414,2747657200.0,AAPL,,large_cap
2016-11-01,25.99297507749457,26.06399357634554,23.84407646298341,25.319438934326172,2886220000.0,AAPL,,large_cap
2016-12-01,25.414897806569,27.176461712175122,24.926724826472775,26.66986846923828,2435086800.0,AAPL,,large_cap
2017-01-01,26.66526656811255,28.194259219848,26.425785558503055,27.94326400756836,2252488000.0,AAPL,,large_cap
2017-02-01,29.251193081837,31.657513489418218,29.24658845558379,31.5446834564209,2299874400.0,AAPL,,large_cap
2017-03-01,31.889583838848232,33.41826735158794,31.695319325395058,33.224002838134766,2246513600.0,AAPL,,large_cap
2017-04-01,33.23556637807663,33.64028587180985,32.39143503096584,33.22168731689453,1493216400.0,AAPL,,large_cap
2017-05-01,33.55703934846096,36.22818599587316,33.36508619248296,35.32855224609375,2615927200.0,AAPL,,large_cap
2017-06-01,35.56957823801689,36.222123966318016,33.022092951371164,33.444740295410156,2736712400.0,AAPL,,large_cap
2017-07-01,33.64446080213911,35.76001193488757,33.070869854800314,34.538516998291016,1688047600.0,AAPL,,large_cap
2017-08-01,34.62443669796666,38.205313482859154,34.46420232589476,38.084556579589844,2644276000.0,AAPL,,large_cap
2017-09-01,38.420622294282374,38.453261029546375,34.77439354364474,35.93074035644531,2721496400.0,AAPL,,large_cap
2017-10-01,35.963374958102094,39.551319586418295,35.54373514075675,39.40910720825195,2017165200.0,AAPL,,large_cap
2017-11-01,39.602618462889666,41.08768997508001,38.53253028404359,40.06422805786133,2402653600.0,AAPL,,large_cap
2017-12-01,39.763710019023236,41.46001424270448,38.94714654658508,39.59524917602539,2124735200.0,AAPL,,large_cap
2018-01-01,39.81283621938728,42.138527807910314,38.53534239958458,39.17408752441406,2638717600.0,AAPL,,large_cap
2018-02-01,39.11324493500797,42.26017937763473,35.1520858901505,41.67524719238281,3711577200.0,AAPL,,large_cap
2018-03-01,41.943834654944716,43.109073309123715,38.74883191745845,39.41602325439453,2854910800.0,AAPL,,large_cap
2018-04-01,39.14820913341318,42.03781003100984,37.73630009173028,38.82400894165039,2664617200.0,AAPL,,large_cap
2018-05-01,39.09418512954244,44.72303147912256,38.826368614875605,43.900787353515625,2483905200.0,AAPL,,large_cap
2018-06-01,44.33420597220333,45.79872553287256,42.622057672270806,43.655006408691406,2110498000.0,AAPL,,large_cap
2018-07-01,43.35077899418801,46.21378851198215,43.2564437325463,44.87661361694336,1574765600.0,AAPL,,large_cap
2018-08-01,46.96137624269237,53.975039862458736,46.53215891420693,53.68260955810547,2801275600.0,AAPL,,large_cap
2018-09-01,54.05547292995726,54.353663017362194,50.95286239739528,53.42359161376953,2715888000.0,AAPL,,large_cap
2018-10-01,53.94661303153463,55.252976437569174,48.77322847534396,51.79537582397461,3158994000.0,AAPL,,large_cap
2018-11-01,51.84034769583524,52.623691324775166,40.29371007057169,42.26272201538086,3845305600.0,AAPL,,large_cap
2018-12-01,43.8066038397932,43.920595935183904,34.81301996487433,37.46098709106445,3595690000.0,AAPL,,large_cap
2019-01-01,36.78414759842906,40.13506984718842,33.72295809645417,39.52710723876953,3312349600.0,AAPL,,large_cap
2019-02-01,39.650591924101626,41.76658557540751,39.4059784558581,41.12062454223633,1890162400.0,AAPL,,large_cap
2019-03-01,41.566493352340494,47.14987508527019,40.42644407029149,45.30385208129883,2603925600.0,AAPL,,large_cap
2019-04-01,45.706934087883766,49.723343006207664,44.929411887271286,47.860626220703125,2024470800.0,AAPL,,large_cap
2019-05-01,50.05725394901453,51.35232978277315,41.735844004776354,41.75492477416992,2957826400.0,AAPL,,large_cap
2019-06-01,42.04261664139426,48.26042283472049,40.766493544058704,47.38652801513672,2060874800.0,AAPL,,large_cap
2019-07-01,48.64348814086142,53.00097863500099,47.50383790494765,51.006587982177734,1895406800.0,AAPL,,large_cap
2019-08-01,51.21249538900584,52.201311948392764,46.10800718657581,49.97707748413086,2724326400.0,AAPL,,large_cap
2019-09-01,49.6117977138748,54.41604198076158,49.08066535467867,53.82722854614258,2170268400.0,AAPL,,large_cap
2019-10-01,54.09159529838588,60.02299500666606,51.70269152698739,59.785064697265625,2433210800.0,AAPL,,large_cap
2019-11-01,59.972526127461634,64.40906241321474,59.881202338617975,64.22881317138672,1793326000.0,AAPL,,large_cap
2019-12-01,64.42646664373365,70.8626080608517,61.77969979935524,70.78546905517578,2388794800.0,AAPL,,large_cap
2020-01-01,71.40979215640328,79.0295083921825,70.56851655054258,74.60858154296875,2934370400.0,AAPL,,large_cap
2020-02-01,73.35266767222124,78.87762395040318,61.79896091798188,65.89446258544922,3019279200.0,AAPL,,large_cap
2020-03-01,68.20616086148141,73.45427586636039,51.37208433151255,61.443050384521484,6280072400.0,AAPL,,large_cap
2020-04-01,59.560783165431246,71.16607461666706,57.24117309679713,70.98968505859375,3265299200.0,AAPL,,large_cap
2020-05-01,69.1654148179091,78.3447805244204,69.06876593135897,76.82254028320312,2805936000.0,AAPL,,large_cap
2020-06-01,76.98444537269678,90.22019872159068,76.85361214428661,88.38371276855469,3243375600.0,AAPL,,large_cap
2020-07-01,88.46127710744489,103.12891115542561,86.39220372747343,102.97869873046875,3020283200.0,AAPL,,large_cap
2020-08-01,104.85877980397382,126.95471850051409,104.5607801395248,125.05523681640625,4070061100.0,AAPL,,large_cap
2020-09-01,128.89234882625325,133.96027776607926,100.09642601053542,112.43614959716797,3885245100.0,AAPL,,large_cap
2020-10-01,114.21282752150302,121.73704902680792,104.58182577242385,105.68861389160156,2894666500.0,AAPL,,large_cap
2020-11-01,105.93132613655162,118.4360936377651,104.19347287189437,115.58174896240234,2123077300.0,AAPL,,large_cap
2020-12-01,117.68736514866109,134.97916147837975,116.71482268877276,129.04666137695312,2322189600.0,AAPL,,large_cap
2021-01-01,129.8538487557915,141.10615516453157,122.90989008369515,128.33668518066406,2240262000.0,AAPL,,large_cap
2021-02-01,130.07749850240262,134.09410189648827,115.13925209948741,117.93045043945312,1833855600.0,AAPL,,large_cap
2021-03-01,120.53194789401545,125.3727069095062,113.18802064172316,118.97355651855469,2650418200.0,AAPL,,large_cap
2021-04-01,120.4442757165248,133.50555770428855,119.30469544164279,128.04144287109375,1889857500.0,AAPL,,large_cap
2021-05-01,128.60637084102854,130.58359555679195,119.07096057817597,121.36959075927734,1711934900.0,AAPL,,large_cap
2021-06-01,122.03427588604528,134.06403942217588,120.13175435484325,133.625,1606590000.0,AAPL,,large_cap
2021-07-01,133.27379055824736,146.34749407395964,132.45423327713308,142.3083038330078,1919035100.0,AAPL,,large_cap
2021-08-01,142.79611341223892,149.7525016442017,140.98140408595452,148.13291931152344,1461542800.0,AAPL,,large_cap
2021-09-01,149.33195124880012,153.6605480057615,138.03654477642124,138.2612762451172,1797835100.0,AAPL,,large_cap
2021-10-01,138.65217530448083,149.6642308032811,135.10526917796824,146.37136840820312,1565079200.0,AAPL,,large_cap
2021-11-01,145.57986745032287,161.90739447520048,144.1044193435808,161.5165557861328,1691029000.0,AAPL,,large_cap
2021-12-01,163.88551397184,178.2211023486754,154.4132748066631,173.75897216796875,2444766700.0,AAPL,,large_cap
2022-01-01,174.01341350091732,179.0137432542951,151.3798248909654,171.02886962890625,2108446000.0,AAPL,,large_cap
2022-02-01,170.27535705332588,172.8586962458071,148.7377454694924,161.57615661621094,1627516300.0,AAPL,,large_cap
2022-03-01,161.37050183457345,175.9790921071405,147.06565731090237,171.08016967773438,2180800100.0,AAPL,,large_cap
2022-04-01,170.5118867842291,174.8817320131328,152.23891275613173,154.4630126953125,1687795600.0,AAPL,,large_cap
2022-05-01,153.54204566971853,163.11453009994932,129.9292316868636,145.8311309814453,2401040300.0,AAPL,,large_cap
2022-06-01,147.08546324004897,148.89092667623555,126.61713116606599,134.15293884277344,1749099800.0,AAPL,,large_cap
2022-07-01,133.48569599865678,160.55767543376024,133.1128410887896,159.4586944580078,1447125400.0,AAPL,,large_cap
2022-08-01,157.9869150783166,172.84264999827897,154.1895819263883,154.26808166503906,1510239600.0,AAPL,,large_cap
2022-09-01,153.9124244337448,161.3997324472121,135.59700366840286,135.79351806640625,2084722800.0,AAPL,,large_cap
2022-10-01,135.80335981096698,154.75745699447424,132.03021422664037,150.66989135742188,1868139700.0,AAPL,,large_cap
2022-11-01,152.37961985424678,152.74317230871722,132.0400684697073,145.45237731933594,1724847700.0,AAPL,,large_cap
2022-12-01,145.8708203102092,148.53804019198876,123.88340679681174,127.87931823730469,1675731200.0,AAPL,,large_cap
2023-01-01,128.22377620825768,144.9062496177327,122.21021036365518,142.0126495361328,1443652500.0,AAPL,,large_cap
2023-02-01,141.69771119170443,154.8960636948787,139.08954236055888,145.0834197998047,1307198900.0,AAPL,,large_cap
2023-03-01,144.7332195699501,162.64374399803975,141.8450531431472,162.545166015625,1520266600.0,AAPL,,large_cap
2023-04-01,161.9241948337324,167.424513091262,157.49830754225985,167.25692749023438,969776400.0,AAPL,,large_cap
2023-05-01,166.86263865590547,176.78884379248618,161.96361027812986,174.7188262939453,1275364700.0,AAPL,,large_cap
2023-06-01,175.4046899325577,191.96794560784363,174.64463161529676,191.46453857421875,1297383300.0,AAPL,,large_cap
2023-07-01,191.27696546736766,195.66948233165073,184.18971590728515,193.9124755859375,996114000.0,AAPL,,large_cap
2023-08-01,193.70521011919132,194.18887124153707,169.7388315338562,185.4433135986328,1322657800.0,AAPL,,large_cap
2023-09-01,187.29499268089975,187.77930697031113,165.67831995645096,169.22674560546875,1337823000.0,AAPL,,large_cap
2023-10-01,169.23660857658348,180.22779095950608,163.7508961167496,168.7918243408203,1172816900.0,AAPL,,large_cap
2023-11-01,169.01917932214346,190.6951405186415,168.14936819294786,187.74966430664062,1099651600.0,AAPL,,large_cap
2023-12-01,188.3730685173806,197.56754403347958,185.52267524306126,190.55044555664062,1063181200.0,AAPL,,large_cap
2024-01-01,185.22579980371853,194.36091186835137,178.31756932856783,182.5040740966797,1187490800.0,AAPL,,large_cap
2024-02-01,182.0982635642375,189.08567188971548,177.406993691852,178.89157104492188,1161553500.0,AAPL,,large_cap
2024-03-01,177.93068217383927,178.90183954150697,166.9704322323547,169.93345642089844,1433151800.0,AAPL,,large_cap
2024-04-01,169.64608298271153,176.7514167464114,162.60020567475556,168.79383850097656,1246144100.0,AAPL,,large_cap
2024-05-01,168.05058739487788,191.25936441210683,167.58482503868828,190.51612854003906,1336511300.0,AAPL,,large_cap
2024-06-01,191.4195353363616,218.51001778424092,190.67529139626427,209.0035400390625,1717952100.0,AAPL,,large_cap
2024-07-01,210.46227488767727,235.4093329930999,210.29358139915473,220.3756103515625,1153099800.0,AAPL,,large_cap
2024-08-01,222.64803666243225,231.1324215372343,194.49577098330036,227.2425079345703,1122667000.0,AAPL,,large_cap
2024-09-01,227.0584750913619,231.5688401699434,212.52394630153594,231.47943115234375,1232097700.0,AAPL,,large_cap
2024-10-01,228.02214096132704,235.9401294066905,219.8855870383363,224.43569946289062,930736000.0,AAPL,,large_cap
2024-11-01,219.5279535305805,236.25805224577766,218.27618173342512,235.78118896484375,891588300.0,AAPL,,large_cap
2024-12-01,235.98091366930555,258.6868798435115,235.87151069350782,249.05946350097656,977916100.0,AAPL,,large_cap
2010-01-01,22.831328602003573,23.293621187202167,20.6242497824649,21.011980056762695,1359650900.0,MSFT,,large_cap
2010-02-01,21.168558375695543,21.64576531853694,20.5571384468079,21.377336502075195,1074643300.0,MSFT,,large_cap
2010-03-01,21.55221764312555,22.90063525512876,21.155182885814398,21.941761016845703,1110237200.0,MSFT,,large_cap
2010-04-01,21.986702247125884,23.65724178065627,21.439844244840412,22.878156661987305,1319029500.0,MSFT,,large_cap
2010-05-01,22.975548853860357,23.267705684885907,18.398417547337974,19.327327728271484,1720130200.0,MSFT,,large_cap
2010-06-01,19.211363783554766,20.264865594954717,17.26990997381054,17.315059661865234,1671811600.0,MSFT,,large_cap
2010-07-01,17.37525679732324,19.873561123152367,17.104355844065754,19.422060012817383,1408590600.0,MSFT,,large_cap
2010-08-01,19.557511056296136,19.850986140642775,17.548332277062013,17.66120719909668,1279372100.0,MSFT,,large_cap
2010-09-01,17.906719082363775,19.313838149336142,17.808372717966336,18.527061462402344,1273139500.0,MSFT,,large_cap
2010-10-01,18.738890292289533,20.577223287339876,17.989940080035485,20.17626953125,1281432800.0,MSFT,,large_cap
2010-11-01,20.335139309449392,21.840606668865277,18.859934710500465,19.10958480834961,1361176300.0,MSFT,,large_cap
2010-12-01,19.462959840227374,21.61705352502654,19.4553480273434,21.244083404541016,1033710000.0,MSFT,,large_cap
2011-01-01,21.35064116678649,22.42388186575752,20.871108675422548,21.10706901550293,1361258700.0,MSFT,,large_cap
2011-02-01,21.160352616042516,21.57138175629916,20.117559044896055,20.231733322143555,1114368500.0,MSFT,,large_cap
2011-03-01,20.366626663279778,20.50444617313758,18.896554325439197,19.440174102783203,1310885200.0,MSFT,,large_cap
2011-04-01,19.54737730399029,20.573365861199445,18.92718921019396,19.845985412597656,1313844800.0,MSFT,,large_cap
2011-05-01,19.86129379260475,20.098648855899697,18.398877935539684,19.149227142333984,1364062800.0,MSFT,,large_cap
2011-06-01,19.25932937368788,20.037717819213867,18.226616106947123,20.037717819213867,1297757600.0,MSFT,,large_cap
2011-07-01,19.983769450599866,21.69468167337029,19.914408005221237,21.116670608520508,1259328200.0,MSFT,,large_cap
2011-08-01,21.201451771221695,21.340174699510985,18.334516643091064,20.500131607055664,1719339500.0,MSFT,,large_cap
2011-09-01,20.520937848050973,21.327506059989293,19.078423898601258,19.30333137512207,1279920200.0,MSFT,,large_cap
2011-10-01,19.17149019262491,21.327507885987963,18.81473986165626,20.652782440185547,1218142500.0,MSFT,,large_cap
2011-11-01,20.311536508372903,21.09483761963944,18.845754547242088,19.83845329284668,1046207400.0,MSFT,,large_cap
2011-12-01,19.9722170004623,20.464490799594657,19.659663035348427,20.284770965576172,1007166600.0,MSFT,,large_cap
2012-01-01,20.745791077850328,23.4025038216231,20.620769477011027,23.074321746826172,1354858100.0,MSFT,,large_cap
2012-02-01,23.277473420733866,25.004334560971188,23.214961153571938,24.80117416381836,984332300.0,MSFT,,large_cap
2012-03-01,25.113890395426086,25.916150948345933,24.767816950996437,25.373443603515625,942366500.0,MSFT,,large_cap
2012-04-01,25.341989395463237,25.86896288550401,23.77679387957185,25.184682846069336,940739700.0,MSFT,,large_cap
2012-05-01,25.208279272719157,25.436373632843328,22.526212797844007,22.958805084228516,1014372600.0,MSFT,,large_cap
2012-06-01,22.769027051811328,24.653250446926716,22.420682685224417,24.21782112121582,973131400.0,MSFT,,large_cap
2012-07-01,24.24156684297248,24.58199253263941,22.594850454928114,23.33112144470215,846604100.0,MSFT,,large_cap
2012-08-01,23.42612516749593,24.51074045280073,22.935276327045216,24.399904251098633,671748400.0,MSFT,,large_cap
2012-09-01,24.266678804653676,25.191123566732543,23.70085399060367,23.716793060302734,893107700.0,MSFT,,large_cap
2012-10-01,23.756640185544157,24.10729213308936,22.122923475447333,22.74453353881836,1105402300.0,MSFT,,large_cap
2012-11-01,22.98362043399087,24.06745322362112,20.99128164130812,21.21442413330078,1310516100.0,MSFT,,large_cap
2012-12-01,21.517295182882535,22.280603818992535,21.099483268840476,21.461050033569336,947310900.0,MSFT,,large_cap
2013-01-01,21.894939939712497,22.68235392570186,21.115560977970883,22.05563735961914,1145054400.0,MSFT,,large_cap
2013-02-01,22.23240458580649,22.658251700507197,21.77441890477372,22.336856842041016,780587000.0,MSFT,,large_cap
2013-03-01,22.45697530753052,23.2185037817476,22.29494899177323,23.177997589111328,844946000.0,MSFT,,large_cap
2013-04-01,23.202302706904515,26.823612889630034,22.772931464809425,26.815509796142578,1465757200.0,MSFT,,large_cap
2013-05-01,26.677793843374122,28.581613285944627,26.18361010889254,28.27376365661621,1071860000.0,MSFT,,large_cap
2013-06-01,28.488333935365258,29.189937195874627,26.571164840611477,28.178325653076172,945155500.0,MSFT,,large_cap
2013-07-01,28.34965032441101,29.720223596256684,25.30665226016315,25.975622177124023,1111130600.0,MSFT,,large_cap
2013-08-01,26.155090539594923,28.71675506899657,25.159792940746723,27.2482852935791,1051265000.0,MSFT,,large_cap
2013-09-01,26.08471809065225,27.72784993888231,25.42746597816528,27.341712951660156,1242961500.0,MSFT,,large_cap
2013-10-01,27.39923021847162,29.81463673782923,26.9473694566818,29.091657638549805,965331500.0,MSFT,,large_cap
2013-11-01,29.305256456434535,31.45776154044081,29.075218989207322,31.326311111450195,800431600.0,MSFT,,large_cap
2013-12-01,31.530774595514615,32.26751311041966,29.411614029957022,30.967872619628906,826617700.0,MSFT,,large_cap
2014-01-01,30.918204082116166,31.36521503774906,28.666599307353327,31.32382583618164,930226200.0,MSFT,,large_cap
2014-02-01,31.24104866867197,31.837060141961874,29.544062917146857,31.712892532348633,705304500.0,MSFT,,large_cap
2014-03-01,31.62542661285009,34.61116212574392,31.266807859947615,34.185821533203125,778425700.0,MSFT,,large_cap
2014-04-01,34.31924732130815,34.74458773154222,32.44273933565518,33.69374465942383,746112500.0,MSFT,,large_cap
2014-05-01,33.56031906518599,34.16914154364033,32.117489487134485,34.14411926269531,574362900.0,MSFT,,large_cap
2014-06-01,34.39340344216172,35.51885313695692,33.477925681440865,35.023319244384766,555767300.0,MSFT,,large_cap
2014-07-01,35.15769289123096,38.3912586344523,34.477382831307104,36.24954605102539,731616500.0,MSFT,,large_cap
2014-08-01,36.29154211613318,38.189689870064335,35.4516545233289,38.15609359741211,513919700.0,MSFT,,large_cap
2014-09-01,38.39441499482359,40.20300016107706,37.63379355858221,39.180389404296875,860827300.0,MSFT,,large_cap
2014-10-01,39.104310071709,39.69590390385958,35.58010326482015,39.67900085449219,853260900.0,MSFT,,large_cap
2014-11-01,39.628309693812234,42.298931451450635,39.493088461422765,40.40583419799805,523005900.0,MSFT,,large_cap
2014-12-01,40.7201991905229,41.72374652552147,38.185817982492004,39.50403594970703,626771200.0,MSFT,,large_cap
2015-01-01,39.68263095936902,40.74571044632625,34.316204541274914,34.35873031616211,918966800.0,MSFT,,large_cap
2015-02-01,34.52032122550814,37.67554072934872,34.21415377874792,37.29283142089844,656509700.0,MSFT,,large_cap
2015-03-01,37.40405080823539,37.84943950432033,34.72315817701616,34.8259391784668,824335300.0,MSFT,,large_cap
2015-04-01,34.774555116856604,42.43181175054036,34.36342774826316,41.660945892333984,874535300.0,MSFT,,large_cap
2015-05-01,41.60956155448254,41.892210221772295,39.41687874866553,40.1363525390625,633072800.0,MSFT,,large_cap
